battleneturl,race,s,sBase,sMineral,hotkey00,hotkey01,hotkey02,hotkey03,hotkey04,hotkey05,hotkey06,hotkey07,hotkey08,hotkey09,hotkey10,hotkey11,hotkey12,hotkey13,hotkey14,hotkey15,hotkey16,hotkey17,hotkey18,hotkey19,hotkey20,hotkey21,hotkey22,hotkey23,hotkey24,hotkey25,hotkey26,hotkey27,hotkey28,hotkey29,hotkey30,hotkey31,hotkey32,hotkey33,hotkey34,hotkey35,hotkey36,hotkey37,hotkey38,hotkey39,hotkey40,hotkey41,hotkey42,hotkey43,hotkey44,hotkey45,hotkey46,hotkey47,hotkey48,hotkey49,hotkey50,hotkey51,hotkey52,hotkey53,hotkey54,hotkey55,hotkey56,hotkey57,hotkey58,hotkey59,hotkey60,hotkey61,hotkey62,hotkey63,hotkey64,hotkey65,hotkey66,hotkey67,hotkey68,hotkey69,hotkey70,hotkey71,hotkey72,hotkey73,hotkey74,hotkey75,hotkey76,hotkey77,hotkey78,hotkey79,hotkey80,hotkey81,hotkey82,hotkey83,hotkey84,hotkey85,hotkey86,hotkey87,hotkey88,hotkey89,hotkey90,hotkey91,hotkey92,hotkey93,hotkey94,hotkey95,hotkey96,hotkey97,hotkey98,hotkey99,apm
/HyuN/,Zerg,238,0,0,0,0,0,0,0,0,0,0,0,0,8,0,129,0,0,0,0,0,0,0,9,0,15,0,0,0,0,0,0,0,6,0,364,0,0,0,0,0,0,0,2,0,83,0,0,0,0,0,0,0,1,0,15,0,0,0,0,0,0,0,1,0,368,0,0,0,0,0,0,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.222056631892698
/Classic/,Protoss,355,0,0,2,0,0,0,0,0,0,0,0,0,5,0,33,0,0,0,0,0,0,0,1,0,556,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,6,0,244,0,0,0,0,0,0,0,3,0,174,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.42397137745975
/MMA/,Terran,157,25,0,0,0,0,0,0,0,0,0,0,0,6,0,66,0,0,0,0,0,0,0,7,0,61,0,0,0,0,0,0,0,1,0,307,0,0,0,0,0,0,0,8,0,150,0,0,0,0,0,0,0,2,0,126,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.260157761571662
/Classic/,Protoss,334,0,2,2,0,0,0,0,0,0,0,0,0,5,0,87,0,0,0,0,0,0,0,1,0,493,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,5,0,311,0,0,0,0,0,0,0,3,0,97,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.192129283256023
/MMA/,Terran,192,36,0,0,0,0,0,0,0,0,0,0,0,4,0,61,0,0,0,0,0,0,0,19,0,69,0,0,0,0,0,0,0,1,0,269,0,0,0,0,0,0,0,15,0,115,0,0,0,0,0,0,0,2,0,114,0,0,0,0,0,0,0,3,0,14,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.344671201814059
/Classic/,Protoss,176,27,1,0,0,0,0,0,0,0,0,0,0,3,0,66,0,0,0,0,0,0,0,13,0,50,0,0,0,0,0,0,0,1,0,290,0,0,0,0,0,0,0,13,0,170,0,0,0,0,0,0,0,2,0,61,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.855227882037533
/Classic/,Protoss,221,37,0,0,0,0,0,0,0,0,0,0,0,3,0,48,0,0,0,0,0,0,0,14,0,44,0,0,0,0,0,0,0,1,0,318,0,0,0,0,0,0,0,17,0,122,0,0,0,0,0,0,0,2,0,123,0,0,0,0,0,0,0,1,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.614834673815906
/Life/,Zerg,208,1,19,1,0,0,0,0,0,0,0,0,0,1,0,242,0,0,0,0,0,0,0,11,1,289,0,0,0,0,0,0,0,1,0,15,0,0,0,0,0,0,0,4,0,394,0,0,0,0,0,0,0,5,0,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10.904215700878892
/Life/,Zerg,235,0,23,3,0,0,0,0,0,0,0,0,0,1,0,384,0,0,0,0,0,0,0,11,0,177,0,0,0,0,0,0,0,4,0,104,0,0,0,0,0,0,0,3,0,437,0,0,0,0,0,0,0,6,0,13,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.655552247692766
/Life/,Zerg,397,7,0,1,0,0,0,0,0,0,0,0,0,20,0,256,0,0,0,0,0,0,0,41,0,299,0,0,0,0,0,0,0,10,0,41,0,0,0,0,0,0,0,4,0,633,0,0,0,0,0,0,0,2,0,26,0,0,0,0,0,0,0,2,0,25,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.790413813635011
/Life/,Zerg,301,0,0,2,0,0,0,0,0,0,0,0,0,1,0,447,0,0,0,0,0,0,0,9,0,99,0,0,0,0,0,0,0,3,0,203,0,0,0,0,0,0,0,4,0,337,0,0,0,0,0,0,0,3,1,23,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,2,12,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13.006555423122766
/MMA/,Terran,306,0,26,0,0,0,0,0,0,0,0,0,0,14,0,499,0,0,0,0,0,0,0,3,0,679,0,0,0,0,0,0,0,3,0,144,0,0,0,0,0,0,0,3,0,132,0,0,0,0,0,0,0,2,0,9,0,0,0,0,0,0,0,2,0,25,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16.650674662668663
/Bomber/,Terran,363,0,0,0,0,0,0,0,0,0,0,0,0,8,0,30,0,0,0,0,0,0,0,1,0,550,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,9,0,388,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,2,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.42703990470518
/MMA/,Terran,241,0,26,0,0,0,0,0,0,0,0,0,0,7,0,445,0,0,0,0,0,0,0,1,0,502,0,0,0,0,0,0,0,3,0,158,0,0,0,0,0,0,0,2,0,39,0,0,0,0,0,0,0,2,0,15,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.963073257891601
/Bomber/,Terran,343,0,6,0,0,0,0,0,0,0,0,0,0,8,0,69,0,0,0,0,0,0,0,1,0,505,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,392,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.055365381753237
/MMA/,Terran,299,0,47,0,0,0,0,0,0,0,0,0,0,13,0,483,0,0,0,0,0,0,0,1,0,633,0,0,0,0,0,0,0,3,0,136,0,0,0,0,0,0,0,3,0,100,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,0,12,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.553901131625967
/Bomber/,Terran,342,0,0,0,0,0,0,0,0,0,0,0,0,10,0,52,0,0,0,0,0,0,0,1,0,477,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,4,0,334,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.190547412503738
/MMA/,Terran,290,0,34,0,0,0,0,0,0,0,0,0,0,15,0,435,0,0,0,0,0,0,0,3,0,555,0,0,0,0,0,0,0,4,0,138,0,0,0,0,0,0,0,3,0,116,0,0,0,0,0,0,0,2,0,7,0,0,0,0,0,0,0,3,0,16,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.544371649791541
/Bomber/,Terran,336,0,0,1,0,0,0,0,0,0,0,0,0,6,0,29,0,0,0,0,0,0,0,1,0,482,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,4,0,305,0,0,0,0,0,0,0,3,0,26,0,0,0,0,0,0,0,3,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.953800298062594
/herO/,Protoss,144,37,0,0,0,0,0,0,0,0,0,0,0,6,0,51,0,0,0,0,0,0,0,15,0,154,0,0,0,0,0,0,0,3,0,242,0,0,0,0,0,0,0,14,0,81,0,0,0,0,0,0,0,2,0,205,0,0,0,0,0,0,0,2,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.877642155403393
/Classic/,Protoss,107,7,0,1,0,0,0,0,0,0,0,0,0,20,0,145,0,0,0,0,0,0,0,19,0,41,0,0,0,0,0,0,0,2,0,117,0,0,0,0,0,0,0,3,0,54,0,0,0,0,0,0,0,1,0,164,0,0,0,0,0,0,0,1,0,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.274392968866378
/Classic/,Protoss,124,9,0,1,0,0,0,0,0,0,0,0,0,31,0,110,0,0,0,0,0,0,0,19,0,35,0,0,0,0,0,0,0,2,0,177,0,0,0,0,0,0,0,2,0,37,0,0,0,0,0,0,0,1,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.25410080524903
/Classic/,Protoss,122,8,0,1,0,0,0,0,0,0,0,0,0,25,0,104,0,0,0,0,0,0,0,31,0,32,0,0,0,0,0,0,0,1,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.623420387531592
/herO/,Protoss,123,10,0,0,0,0,0,0,0,0,0,0,0,12,0,30,0,0,0,0,0,0,0,2,0,62,0,0,0,0,0,0,0,3,0,104,0,0,0,0,0,0,0,1,0,48,0,0,0,0,0,0,0,2,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.905561385099685
/Classic/,Protoss,145,3,0,1,0,0,0,0,0,0,0,0,0,33,0,100,0,0,0,0,0,0,0,10,0,14,0,0,0,0,0,0,0,2,0,122,0,0,0,0,0,0,0,3,0,24,0,0,0,0,0,0,0,1,0,209,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.974992557308723
/herO/,Protoss,179,26,1,0,0,0,0,0,0,0,0,0,0,4,0,72,0,0,0,0,0,0,0,15,0,93,0,0,0,0,0,0,0,1,0,255,0,0,0,0,0,0,0,11,0,50,0,0,0,0,0,0,0,3,0,201,0,0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.237045860631328
/Life/,Zerg,355,11,0,1,0,0,0,0,0,0,0,0,0,27,0,380,0,0,0,0,0,0,0,21,0,93,0,0,0,0,0,0,0,6,0,27,0,0,0,0,0,0,0,3,0,621,0,0,0,0,0,0,0,2,0,52,0,0,0,0,0,0,0,3,0,34,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14.705005959475567
/Life/,Zerg,234,5,1,1,0,0,0,0,0,0,0,0,0,12,0,222,0,0,0,0,0,0,0,18,0,64,0,0,0,0,0,0,0,1,0,565,0,0,0,0,0,0,0,1,0,161,0,0,0,0,0,0,0,2,0,63,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.313199105145413
/Life/,Zerg,341,12,0,1,0,0,0,0,0,0,0,0,0,21,0,347,0,0,0,0,0,0,0,37,0,230,0,0,0,0,0,0,0,11,0,29,0,0,0,0,0,0,0,3,0,644,0,0,0,0,0,0,0,2,0,31,0,0,0,0,0,0,0,3,0,33,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.66110780226325
/INnoVation/,Terran,276,0,11,2,0,0,0,0,0,0,0,0,0,1,0,359,0,0,0,0,0,0,0,13,0,149,0,0,0,0,0,0,0,2,0,28,0,0,0,0,0,0,0,4,0,425,0,0,0,0,0,0,0,3,0,88,0,0,0,0,0,0,0,3,0,14,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,12.380527020991513
/INnoVation/,Terran,242,0,0,2,0,0,0,0,0,0,0,0,0,1,0,356,0,0,0,0,0,0,0,19,0,171,0,0,0,0,0,0,0,2,0,10,0,0,0,0,0,0,0,4,0,444,0,0,0,0,0,0,0,3,0,67,0,0,0,0,0,0,0,2,0,19,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.032157213041536
/INnoVation/,Terran,17,0,8,1,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.529774127310061
/sOs/,Protoss,184,33,0,1,0,0,0,0,0,0,0,0,0,10,0,152,0,0,0,0,0,0,0,1,0,37,0,0,0,0,0,0,0,1,0,199,0,0,0,0,0,0,0,1,0,61,0,0,0,0,0,0,0,1,0,12,0,0,0,0,0,0,0,2,0,38,0,0,0,0,0,0,0,1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6.756272401433692
/sOs/,Protoss,356,27,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,2,333,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,424,0,0,0,0,0,0,0,10.598748882931188
/Classic/,Protoss,98,31,0,0,0,0,0,0,0,0,0,0,0,5,0,78,0,0,0,0,0,0,0,3,0,128,0,0,0,0,0,0,0,1,0,246,0,0,0,0,0,0,0,17,0,143,0,0,0,0,0,0,0,2,0,160,0,0,0,0,0,0,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.261648745519715
/sOs/,Protoss,111,2,1,1,0,0,0,0,0,0,0,0,0,29,0,151,0,0,0,0,0,0,0,2,0,54,0,0,0,0,0,0,0,1,0,121,0,0,0,0,0,0,0,3,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.96971177332682
/Classic/,Protoss,96,26,0,0,0,0,0,0,0,0,0,0,0,6,0,63,0,0,0,0,0,0,0,15,0,95,0,0,0,0,0,0,0,3,0,192,0,0,0,0,0,0,0,10,0,79,0,0,0,0,0,0,0,2,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.95253682487725
/Classic/,Protoss,109,27,2,0,0,0,0,0,0,0,0,0,0,6,0,12,0,0,0,0,0,0,0,1,0,97,0,0,0,0,0,0,0,1,0,127,0,0,0,0,0,0,0,12,0,22,0,0,0,0,0,0,0,3,0,28,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.018496420047732
/sOs/,Protoss,189,8,1,1,0,0,0,0,0,0,0,0,0,17,0,138,0,0,0,0,0,0,0,10,0,59,0,0,0,0,0,0,0,2,0,105,0,0,0,0,0,0,0,4,0,91,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.66527446300716
/Classic/,Protoss,146,1,0,2,0,3,0,0,0,0,0,0,0,4,0,159,0,0,0,0,0,0,0,4,0,42,0,0,0,0,0,0,0,1,0,273,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,370,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,9,0,0,0,0,0,0,0,9.133154602323502
/Classic/,Protoss,160,1,0,1,0,20,0,0,0,0,0,0,0,3,0,95,0,0,0,0,0,0,0,5,0,146,0,0,0,0,0,0,0,1,0,210,0,0,0,0,0,0,0,1,0,24,0,0,0,0,0,0,0,2,0,326,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,8.938264240978228
/Classic/,Protoss,147,0,1,2,0,16,0,0,0,0,0,0,0,6,0,114,0,0,0,0,0,0,0,2,0,37,0,0,0,0,0,0,0,1,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,286,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,7.516758528228809
/Curious/,Zerg,240,3,0,0,0,0,0,0,0,0,0,0,0,6,7,296,0,0,0,0,0,0,0,7,0,284,0,0,0,0,0,0,0,1,0,44,0,0,0,0,0,0,0,1,1,18,0,0,0,0,0,0,0,1,0,629,0,0,0,0,0,0,0,4,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.013396844298898
/Curious/,Zerg,286,43,1,0,0,0,0,0,0,0,0,0,0,9,0,65,0,0,0,0,0,0,0,1,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,43,0,0,0,0,0,0,0,1,0,146,0,0,0,0,0,0,0,2,0,59,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.201342281879195
/Curious/,Zerg,291,53,0,0,0,0,0,0,0,0,0,0,0,6,0,72,0,0,0,0,0,0,0,2,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,29,0,0,0,0,0,0,0,1,0,130,0,0,0,0,0,0,0,2,0,56,0,0,0,0,0,0,0,2,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.348585189644792
/YongHwa/,Protoss,217,0,0,2,0,1,0,0,0,0,0,0,0,5,0,75,0,0,0,0,0,0,0,7,0,23,0,0,0,0,0,0,0,1,0,296,0,0,0,0,0,0,0,2,0,179,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.329417080885675
/Leenock/,Zerg,273,7,0,0,0,0,0,0,0,0,0,0,0,5,1,221,0,0,0,0,0,0,0,2,0,67,0,0,0,0,0,0,0,5,0,41,0,0,0,0,0,0,0,2,0,266,0,0,0,0,0,0,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.083966056275123
/Leenock/,Zerg,213,0,0,1,0,0,0,0,0,0,0,0,0,1,0,258,0,0,0,0,0,0,0,23,0,196,0,0,0,0,0,0,0,2,0,174,0,0,0,0,0,0,0,1,0,92,0,0,0,0,0,0,0,1,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.243822566239952
/Leenock/,Zerg,228,0,0,3,0,26,0,0,0,0,0,0,0,1,0,268,0,0,0,0,0,0,0,16,0,198,0,0,0,0,0,0,0,2,0,134,0,0,0,0,0,0,0,1,0,31,0,0,0,0,0,0,0,1,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.25413130861992
/YongHwa/,Protoss,215,4,1,2,0,0,0,0,0,0,0,0,0,8,0,119,0,0,0,0,0,0,0,7,0,371,0,0,0,0,0,0,0,1,0,576,0,0,0,0,0,0,0,3,0,68,0,0,0,0,0,0,0,2,0,31,0,0,0,0,0,0,0,2,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,12.753795772551355
/Leenock/,Zerg,264,9,0,0,0,0,0,0,0,0,0,0,0,8,3,234,0,0,0,0,0,0,0,1,0,44,0,0,0,0,0,0,0,3,0,39,0,0,0,0,0,0,0,3,0,327,0,0,0,0,0,0,0,2,0,83,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.203935599284437
/Leenock/,Zerg,289,8,1,0,0,0,0,0,0,0,0,0,0,6,1,254,0,0,0,0,0,0,0,1,0,63,0,0,0,0,0,0,0,9,0,48,0,0,0,0,0,0,0,2,0,343,0,0,0,0,0,0,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.306487695749441
/YongHwa/,Protoss,293,2,0,1,0,0,0,0,0,0,0,0,0,6,0,30,0,0,0,0,0,0,0,4,0,327,0,0,0,0,0,0,0,1,0,572,0,0,0,0,0,0,0,3,0,37,0,0,0,0,0,0,0,3,0,43,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11.91426019648705
/Leenock/,Zerg,295,0,1,3,0,25,0,0,0,0,0,0,0,1,0,346,0,0,0,0,0,0,0,28,0,162,0,0,0,0,0,0,0,2,0,147,0,0,0,0,0,0,0,1,0,21,0,0,0,0,0,0,0,1,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.94786235662148
/Leenock/,Zerg,182,0,0,3,0,26,0,0,0,0,0,0,0,1,0,209,0,0,0,0,0,0,0,31,0,260,0,0,0,0,0,0,0,3,0,127,0,0,0,0,0,0,0,1,0,16,0,0,0,0,0,0,0,1,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.953488372093023
/Leenock/,Zerg,188,0,0,3,0,16,0,0,0,0,0,0,0,1,0,218,0,0,0,0,0,0,0,22,0,180,0,0,0,0,0,0,0,3,0,84,0,0,0,0,0,0,0,1,0,21,0,0,0,0,0,0,0,1,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.417238294065016
/MyuNgSiK/,Protoss,241,6,1,1,0,246,0,0,0,0,0,0,0,2,0,30,0,0,0,0,0,0,0,2,0,27,0,0,0,0,0,0,0,2,0,26,0,0,0,0,0,0,0,3,0,20,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,2,0,63,0,0,0,0,0,0,0,6.158200506479964
/Symbol/,Zerg,162,8,1,0,0,0,0,0,0,0,0,0,0,2,0,187,0,0,0,0,0,0,0,4,0,35,0,0,0,0,0,0,0,1,0,68,0,0,0,0,0,0,0,2,0,169,0,0,0,0,0,0,0,1,0,82,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.46813579511614
/Symbol/,Zerg,182,15,0,0,0,0,0,0,0,0,0,0,0,4,0,235,0,0,0,0,0,0,0,9,0,49,0,0,0,0,0,0,0,2,0,96,0,0,0,0,0,0,0,3,0,202,0,0,0,0,0,0,0,1,0,63,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.770169693361119
